order_id,order_date,Customers,city,state,product_name,brand_name,category_name,store_name,staffName,total_units,Revenue
55,2016-02-04,Chanel May,Garden City,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
56,2016-02-04,Nathaniel Davidson,Rome,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
57,2016-02-04,Dalia Carson,Rochester,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
57,2016-02-04,Dalia Carson,Rochester,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,599.98
57,2016-02-04,Dalia Carson,Rochester,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
58,2016-02-05,Tiana Henderson,Franklin Square,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
58,2016-02-05,Tiana Henderson,Franklin Square,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,299.99
58,2016-02-05,Tiana Henderson,Franklin Square,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,449
59,2016-02-05,Rodney Odom,Richmond Hill,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
59,2016-02-05,Rodney Odom,Richmond Hill,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,858
59,2016-02-05,Rodney Odom,Richmond Hill,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,749.99
60,2016-02-06,Joesph Delacruz,Atwater,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,269.99
60,2016-02-06,Joesph Delacruz,Atwater,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,539.98
60,2016-02-06,Joesph Delacruz,Atwater,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,529.99
60,2016-02-06,Joesph Delacruz,Atwater,CA,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,2899.99
61,2016-02-06,Mark Garrett,Monroe,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1059.98
61,2016-02-06,Mark Garrett,Monroe,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,499.99
61,2016-02-06,Mark Garrett,Monroe,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,2641.98
62,2016-02-07,Denis Logan,Ridgecrest,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,539.98
62,2016-02-07,Denis Logan,Ridgecrest,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,269.99
62,2016-02-07,Denis Logan,Ridgecrest,CA,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,3599.98
63,2016-02-07,Dann Huff,Huntington Station,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,999.98
63,2016-02-07,Dann Huff,Huntington Station,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
63,2016-02-07,Dann Huff,Huntington Station,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
64,2016-02-07,Corine Stuart,Clifton Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
64,2016-02-07,Corine Stuart,Clifton Park,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
64,2016-02-07,Corine Stuart,Clifton Park,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,1099.98
64,2016-02-07,Corine Stuart,Clifton Park,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
65,2016-02-08,Serafina Clemons,Shirley,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,549.99
66,2016-02-09,Susannah Fields,Far Rockaway,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,299.99
66,2016-02-09,Susannah Fields,Far Rockaway,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,549.99
66,2016-02-09,Susannah Fields,Far Rockaway,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,749.99
67,2016-02-09,Lazaro Moran,Sugar Land,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,1,269.99
67,2016-02-09,Lazaro Moran,Sugar Land,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,2,599.98
67,2016-02-09,Lazaro Moran,Sugar Land,TX,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,2,1099.98
67,2016-02-09,Lazaro Moran,Sugar Land,TX,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,2641.98
67,2016-02-09,Lazaro Moran,Sugar Land,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,1,449
68,2016-02-10,Kristen Alvarez,Bronx,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
68,2016-02-10,Kristen Alvarez,Bronx,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,429
69,2016-02-10,Ophelia Decker,New Windsor,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
69,2016-02-10,Ophelia Decker,New Windsor,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1320.99
69,2016-02-10,Ophelia Decker,New Windsor,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,1,1549
70,2016-02-11,Cleotilde Booth,Sugar Land,TX,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,599.99
70,2016-02-11,Cleotilde Booth,Sugar Land,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,449
70,2016-02-11,Cleotilde Booth,Sugar Land,TX,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,1999.98
71,2016-02-11,Cathey Lamb,Bayside,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,549.99
71,2016-02-11,Cathey Lamb,Bayside,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
71,2016-02-11,Cathey Lamb,Bayside,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
72,2016-02-12,Cesar Wilkins,San Diego,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,539.98
72,2016-02-12,Cesar Wilkins,San Diego,CA,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,549.99
72,2016-02-12,Cesar Wilkins,San Diego,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,858
73,2016-02-12,Gabriel Wagner,Ballston Spa,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
73,2016-02-12,Gabriel Wagner,Ballston Spa,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,599.98
73,2016-02-12,Gabriel Wagner,Ballston Spa,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,499.99
73,2016-02-12,Gabriel Wagner,Ballston Spa,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
73,2016-02-12,Gabriel Wagner,Ballston Spa,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1999.98
74,2016-02-13,Mariela Huffman,Garden City,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
74,2016-02-13,Mariela Huffman,Garden City,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,469.99
75,2016-02-14,Euna Lopez,Carmel,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,529.99
75,2016-02-14,Euna Lopez,Carmel,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
75,2016-02-14,Euna Lopez,Carmel,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,7999.98
76,2016-02-16,Genoveva Baldwin,Port Washington,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,549.99
76,2016-02-16,Genoveva Baldwin,Port Washington,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1320.99
76,2016-02-16,Genoveva Baldwin,Port Washington,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
77,2016-02-16,Rochelle Ward,Glendora,CA,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1099.98
77,2016-02-16,Rochelle Ward,Glendora,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,1,499.99
77,2016-02-16,Rochelle Ward,Glendora,CA,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,1,599.99
77,2016-02-16,Rochelle Ward,Glendora,CA,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,599.99
78,2016-02-16,Trinidad Chapman,Ronkonkoma,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
78,2016-02-16,Trinidad Chapman,Ronkonkoma,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,429
78,2016-02-16,Trinidad Chapman,Ronkonkoma,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
78,2016-02-16,Trinidad Chapman,Ronkonkoma,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
79,2016-02-17,Ellena Clements,Santa Monica,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,2,999.98
79,2016-02-17,Ellena Clements,Santa Monica,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,858
79,2016-02-17,Ellena Clements,Santa Monica,CA,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,469.99
79,2016-02-17,Ellena Clements,Santa Monica,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,Santa Cruz Bikes,Genna Serrano,2,5999.98
80,2016-02-17,Jeannie Wilcox,Franklin Square,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,549.99
80,2016-02-17,Jeannie Wilcox,Franklin Square,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,599.99
80,2016-02-17,Jeannie Wilcox,Franklin Square,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,429
81,2016-02-17,Max Charles,Glen Cove,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
81,2016-02-17,Max Charles,Glen Cove,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
81,2016-02-17,Max Charles,Glen Cove,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3098
82,2016-02-18,Bronwyn Vargas,New Windsor,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
82,2016-02-18,Bronwyn Vargas,New Windsor,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
83,2016-02-19,Gertrude Terry,Upland,CA,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,599.99
83,2016-02-19,Gertrude Terry,Upland,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,1999.98
84,2016-02-20,Christia Wilkins,Woodside,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,599.98
84,2016-02-20,Christia Wilkins,Woodside,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1059.98
85,2016-02-20,Aaron Knapp,Yonkers,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
85,2016-02-20,Aaron Knapp,Yonkers,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,5799.98
86,2016-02-21,Lavette Wright,Ronkonkoma,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
86,2016-02-21,Lavette Wright,Ronkonkoma,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,599.98
86,2016-02-21,Lavette Wright,Ronkonkoma,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,529.99
86,2016-02-21,Lavette Wright,Ronkonkoma,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,2,5999.98
87,2016-02-21,Rosa Kinney,Brooklyn,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
87,2016-02-21,Rosa Kinney,Brooklyn,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
88,2016-02-21,Rodolfo Buck,Shirley,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1549
88,2016-02-21,Rodolfo Buck,Shirley,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,3599.98
88,2016-02-21,Rodolfo Buck,Shirley,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,3999.99
89,2016-02-21,Calandra Stanton,Lake Jackson,TX,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Rowlett Bikes,Kali Vargas,1,1320.99
89,2016-02-21,Calandra Stanton,Lake Jackson,TX,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,939.98
90,2016-02-23,Romaine Haley,Ithaca,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,469.99
90,2016-02-23,Romaine Haley,Ithaca,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
91,2016-02-25,Catrice Hicks,San Pablo,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,539.98
91,2016-02-25,Catrice Hicks,San Pablo,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1059.98
91,2016-02-25,Catrice Hicks,San Pablo,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,1,499.99
91,2016-02-25,Catrice Hicks,San Pablo,CA,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,1,1680.99
92,2016-02-25,Kimberli Cline,Centereach,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1799.99
93,2016-02-26,Cindie Franklin,Lawndale,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,269.99
93,2016-02-26,Cindie Franklin,Lawndale,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,2,539.98
93,2016-02-26,Cindie Franklin,Lawndale,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,429
93,2016-02-26,Cindie Franklin,Lawndale,CA,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,749.99
93,2016-02-26,Cindie Franklin,Lawndale,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,2,3098
94,2016-02-27,Thurman Ellis,Pleasanton,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,539.98
94,2016-02-27,Thurman Ellis,Pleasanton,CA,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,549.99
94,2016-02-27,Thurman Ellis,Pleasanton,CA,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,1,1680.99
94,2016-02-27,Thurman Ellis,Pleasanton,CA,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,2899.99
95,2016-02-27,Casey Gill,Port Washington,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
95,2016-02-27,Casey Gill,Port Washington,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
95,2016-02-27,Casey Gill,Port Washington,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3098
95,2016-02-27,Casey Gill,Port Washington,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,3599.98
96,2016-02-27,Keitha Black,Lindenhurst,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,299.99
96,2016-02-27,Keitha Black,Lindenhurst,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
97,2016-02-28,Alpha King,Rockville Centre,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
97,2016-02-28,Alpha King,Rockville Centre,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
97,2016-02-28,Alpha King,Rockville Centre,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,749.99
97,2016-02-28,Alpha King,Rockville Centre,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
98,2016-02-28,Leticia Snyder,Pittsford,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,269.99
98,2016-02-28,Leticia Snyder,Pittsford,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
98,2016-02-28,Leticia Snyder,Pittsford,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,449
98,2016-02-28,Leticia Snyder,Pittsford,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,749.99
99,2016-02-29,Rikki Morrow,Fort Worth,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,1,269.99
99,2016-02-29,Rikki Morrow,Fort Worth,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,269.99
99,2016-02-29,Rikki Morrow,Fort Worth,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,2,599.98
99,2016-02-29,Rikki Morrow,Fort Worth,TX,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Rowlett Bikes,Layla Terrell,2,999.98
99,2016-02-29,Rikki Morrow,Fort Worth,TX,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,7999.98
100,2016-03-01,Luke Kramer,Bethpage,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1099.98
100,2016-03-01,Luke Kramer,Bethpage,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1099.98
100,2016-03-01,Luke Kramer,Bethpage,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
100,2016-03-01,Luke Kramer,Bethpage,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3361.98
100,2016-03-01,Luke Kramer,Bethpage,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,7999.98
101,2016-03-01,Katheleen Marks,Longview,TX,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,2,1099.98
102,2016-03-02,Trisha Johnson,Lancaster,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
102,2016-03-02,Trisha Johnson,Lancaster,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,529.99
103,2016-03-03,Brigida Larson,Canyon Country,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1059.98
103,2016-03-03,Brigida Larson,Canyon Country,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,429
103,2016-03-03,Brigida Larson,Canyon Country,CA,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,449
103,2016-03-03,Brigida Larson,Canyon Country,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,999.99
103,2016-03-03,Brigida Larson,Canyon Country,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,5999.98
104,2016-03-03,Latasha Hays,Buffalo,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
104,2016-03-03,Latasha Hays,Buffalo,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
105,2016-03-03,Vikki Erickson,Kingston,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3361.98
105,2016-03-03,Vikki Erickson,Kingston,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
105,2016-03-03,Vikki Erickson,Kingston,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,1,2999.99
106,2016-03-04,Valery Saunders,Victoria,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,2,539.98
106,2016-03-04,Valery Saunders,Victoria,TX,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,429
107,2016-03-06,Kiara Deleon,Anaheim,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,539.98
107,2016-03-06,Kiara Deleon,Anaheim,CA,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,449
